date	city	tweet_id	raw_tweet	language	processed_tweets	Man_anger	Man_fear	Man_sadness	Man_disgust	Man_joy	Man_anger-disgust	GloVe_anger	GloVe_fear	GloVe_sadness	GloVe_disgust	GloVe_joy	GloVe_anger-disgust
2023-05-01	adet	tag:search.twitter.com,2005:1652939463146852353	RT @TyrannosurusRex: 🇹🇷 @TUSAS_TR Genel Müdürü @Temel_Kotil müjdeyi verdi:"2028'de 20 adet MMU'yu Türk Hava Kuvvetleri'ne teslim edeceğiz…	tr	rt tyrannosurusrex tusas_tr genel müdürü temel_kotil müjdeyi verdi 2028 de 20 adet mmu yu türk hava kuvvetleri ne teslim edeceğiz							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652940328448450560	RT @SnowFlakeHost: Airdrop🎁@irenacointr büyük bir airdrop düzenliyor İlk 20.000 kişiye 50.000 adet İrena coin gönderilecekAyrıca 50 kişi…	tr	rt snowflakehost airdrop irenacointr büyük bir airdrop düzenliyor i̇lk 20 000 kişiye 50 000 adet i̇rena coin gönderilecekayrıca 50 kişi							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652940169907978240	RT @futbolumuzgs: Galatasaray-Başakşehir maçına 2 adet batı alt blok 123 mevcuttur ilgilenenler DM yazabilir.#Galatasaray #kombinetransf…	tr	rt futbolumuzgs galatasaray başakşehir maçına 2 adet batı alt blok 123 mevcuttur ilgilenenler dm yazabilir galatasaray kombinetransf							1	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652944145684504576	RT @Action1041: Temel Kotil 2028 yılında 20 adet Milli Muharip Uçağın teslim edileceğini söylemiş, bana göre oldukça iddialı bir takvim ama…	tr	rt action1041 temel kotil 2028 yılında 20 adet milli muharip uçağın teslim edileceğini söylemiş bana göre oldukça iddialı bir takvim ama							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652945324271337472	RT @amankaptan: Değerli eşim dün gittiğimiz mekandan iki adet bira bardağı yürüttü. Ben de arabada dedim ki inşallah kameralarda tespit edi…	tr	rt amankaptan değerli eşim dün gittiğimiz mekandan iki adet bira bardağı yürüttü ben de arabada dedim ki inşallah kameralarda tespit edi							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652946665207201792	RT @SnowFlakeHost: Airdrop🎁@irenacointr büyük bir airdrop düzenliyor İlk 20.000 kişiye 50.000 adet İrena coin gönderilecekAyrıca 50 kişi…	tr	rt snowflakehost airdrop irenacointr büyük bir airdrop düzenliyor i̇lk 20 000 kişiye 50 000 adet i̇rena coin gönderilecekayrıca 50 kişi							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652947779637968896	RT @via__trader: Airdrop 🎁@irenacointr büyük bir airdrop düzenliyor İlk 20.000 kişiye 50.000 adet irena coin gönderilecekAyrıca 50 kişiy…	tr	rt via__trader airdrop irenacointr büyük bir airdrop düzenliyor i̇lk 20 000 kişiye 50 000 adet irena coin gönderilecekayrıca 50 kişiy							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652948282107199489	RT @Traderyaa: #Cwene hesap başı 12 adet dağıtıldı...- 4 ya da 5 mayısta işlem görmeye başlayacaktır - En az 6 tavan- Minimum 1000 TL k…	tr	rt traderyaa cwene hesap başı 12 adet dağıtıldı 4 ya da 5 mayısta işlem görmeye başlayacaktır en az 6 tavan minimum 1000 tl k							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652950006385590273	RT @yagmurderin04: linke tıklayarak 700 adet pornomu izleyebilirsiniz. Click on the link. Watch my 700 pieces of porn😎🍆💦💦💦💦satın almak iste…	tr	rt yagmurderin04 linke tıklayarak 700 adet pornomu izleyebilirsiniz click on the link watch my 700 pieces of porn satın almak iste							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652950250892537856	Annemgil dün eve geldi bir adet kase kırdım işte şimdi de halıya şeker döktüm bakalım yarın ne bekliyor beni.	tr	annemgil dün eve geldi bir adet kase kırdım işte şimdi de halıya şeker döktüm bakalım yarın ne bekliyor beni							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652953230144405504	RT @silanin_denizi: 📌 Dörtlü Ment Etkinliği 📌📎Dört adet Sıla Türkoğlu görseli + En az Dört kelimeden oluşan,emojisiz cümle + #SılaTürkoğl…	tr	rt silanin_denizi dörtlü ment etkinliği dört adet sıla türkoğlu görseli en az dört kelimeden oluşan emojisiz cümle sılatürkoğl							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652954864237047808	RT @CryptoCatmark: Airdrop🎁@irenacointr büyük bir airdrop düzenliyor İlk 20.000 kişiye 50.000 adet İrena coin gönderilecekAyrıca 50 kişi…	tr	rt cryptocatmark airdrop irenacointr büyük bir airdrop düzenliyor i̇lk 20 000 kişiye 50 000 adet i̇rena coin gönderilecekayrıca 50 kişi							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652957218075996162	O sırada 2 çocuk, 1 kayınvalide ve 1 adet eşe bakmaya çalışan ve hergün işe gidip eve para getiren anam:… https://t.co/uMDphhPbB7	tr	o sırada 2 çocuk 1 kayınvalide ve 1 adet eşe bakmaya çalışan ve hergün işe gidip eve para getiren anam t co umdphhpbb7							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652957218906464260	RT @TyrannosurusRex: 🇹🇷 @TUSAS_TR Genel Müdürü @Temel_Kotil müjdeyi verdi:"2028'de 20 adet MMU'yu Türk Hava Kuvvetleri'ne teslim edeceğiz…	tr	rt tyrannosurusrex tusas_tr genel müdürü temel_kotil müjdeyi verdi 2028 de 20 adet mmu yu türk hava kuvvetleri ne teslim edeceğiz							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652957907179167746	@duygu_sergi 500 adet satarim 1k hold boğa da ne yapacağı belli olmaz	tr	duygu_sergi 500 adet satarim 1k hold boğa da ne yapacağı belli olmaz							0	0	1	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652958478028226560	RT @SanayiSavunmaTR: TUSAŞ tarafından üretilen 15 adet Hürkuş'tan 14 adedi, Türk Hava Kuvvetleri’nin izni ile ihraç edildi. https://t.co/06…	tr	rt sanayisavunmatr tusaş tarafından üretilen 15 adet hürkuş tan 14 adedi türk hava kuvvetleri nin izni ile ihraç edildi t co 06							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652958596320186368	RT @Traderyaa: #Cwene hesap başı 12 adet dağıtıldı...- 4 ya da 5 mayısta işlem görmeye başlayacaktır - En az 6 tavan- Minimum 1000 TL k…	tr	rt traderyaa cwene hesap başı 12 adet dağıtıldı 4 ya da 5 mayısta işlem görmeye başlayacaktır en az 6 tavan minimum 1000 tl k							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652958914684628992	RT @Traderyaa: #Cwene hesap başı 12 adet dağıtıldı...- 4 ya da 5 mayısta işlem görmeye başlayacaktır - En az 6 tavan- Minimum 1000 TL k…	tr	rt traderyaa cwene hesap başı 12 adet dağıtıldı 4 ya da 5 mayısta işlem görmeye başlayacaktır en az 6 tavan minimum 1000 tl k							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652959133627195394	#Cwene hesap başı 12 adet dağıtıldı.4 / 5 mayısta işlem görmeye başlayacaktır Tavan serilerine hazır olun .	tr	cwene hesap başı 12 adet dağıtıldı 4 5 mayısta işlem görmeye başlayacaktır tavan serilerine hazır olun							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652960397337427973	•elimde 18 adet digipack incl var,       her biri 65 tl.    •içeriği digipack pc, mini folded poster ve digipack p… https://t.co/nF8GFlNaLK	tr	elimde 18 adet digipack incl var her biri 65 tl içeriği digipack pc mini folded poster ve digipack p t co nf8gflnalk							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652962132944642050	RT @SanayiSavunmaTR: TUSAŞ Genel Müdürü Prof. Dr. Temel Kotil: "2028'de 20 adet Milli Muharip Uçak'ı Türk Hava Kuvvetleri'ne teslim edeceği…	tr	rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil 2028 de 20 adet milli muharip uçak ı türk hava kuvvetleri ne teslim edeceği							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652962634604371968	RT @hamlesiTR: Temel Kotil: "2028'de 20 adet MMU'yu Türk Hava Kuvvetleri'ne teslim edeceğiz."#TEKNOFEST2023 #MilliTeknolojiHamlesi #Yer…	tr	rt hamlesitr temel kotil 2028 de 20 adet mmu yu türk hava kuvvetleri ne teslim edeceğiz teknofest2023 milliteknolojihamlesi yer							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652962899667693570	RT @hitasyurek: Free mint 10k Adet 2 adet mintledim.https://t.co/dJyMuaOvMx#Arbitrum	en	rt hitasyurek free mint 10k adet 2 adet mintledim t co djymuaovmx arbitrum							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652964102581506049	RT @Dogruhaber: #ilangovtr İzmir Büyükşehir Belediyesi 12 adet arsayı satışa çıkardıhttps://t.co/4Oozsf3nzh https://t.co/bj0nv7NHa2	tr	rt dogruhaber ilangovtr i̇zmir büyükşehir belediyesi 12 adet arsayı satışa çıkardıhttps t co 4oozsf3nzh t co bj0nv7nha2							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652965639403851778	RT @tly_Ungodly: 1 adet limon, bir baş sarımsak ve yarım çay kaşığı karabiberi karıştırıp içtiğinde tamamen temizliyor.. Kesin bilgi, yaya…	tr	rt tly_ungodly 1 adet limon bir baş sarımsak ve yarım çay kaşığı karabiberi karıştırıp içtiğinde tamamen temizliyor kesin bilgi yaya							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652966737040531459	RT @irenacointr: https://t.co/FYCj2XKHsYGorevleri tamamladiktan sonra Bsc cuzdan adresini yaz Ekibimiz cuzdanina 50.000 adet Irena coin g…	tr	rt irenacointr t co fycj2xkhsygorevleri tamamladiktan sonra bsc cuzdan adresini yaz ekibimiz cuzdanina 50 000 adet irena coin g							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652968263784058880	RT @umutlu_cam: #Akademikzam 1 adet boardmarker 75 TL, öğretim görevlisi 1 saat ek ders ücreti 70 TL. Bu nedenle zam talep ediyoruz. https:…	tr	rt umutlu_cam akademikzam 1 adet boardmarker 75 tl öğretim görevlisi 1 saat ek ders ücreti 70 tl bu nedenle zam talep ediyoruz							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652969225504407552	RT @via__trader: Kişi başı 50.000 adet #irenacoin dağıtımı gerçekleşti.Kampanya 21 Mayıs’a kadar devam edecek. Geç kalmadan ödülünüzü alın…	tr	rt via__trader kişi başı 50 000 adet irenacoin dağıtımı gerçekleşti kampanya 21 mayıs a kadar devam edecek geç kalmadan ödülünüzü alın							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652969333721628678	@NsY41fSXPUKZqZX @ekrem_imamoglu Bir adet yunan tohumu gördüm. ATATÜRK ONUN NİNELERİNİN YAŞADIĞI KÖYÜ YUNANLILARDAN… https://t.co/EQI1Z4JYvr	tr	nsy41fsxpukzqzx ekrem_imamoglu bir adet yunan tohumu gördüm atatürk onun ni̇neleri̇ni̇n yaşadiği köyü yunanlilardan t co eqi1z4jyvr							1	0	1	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652969913374449664	Çaycı gürsel 920 adet dairen 60 adet işyerin akaryakıt istasyonun yazamadığım mallarını nereden nasıl yaptın anlats… https://t.co/1lmeW0A6S4	tr	çaycı gürsel 920 adet dairen 60 adet işyerin akaryakıt istasyonun yazamadığım mallarını nereden nasıl yaptın anlats t co 1lmew0a6s4							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652970055573860352	Ülkenin özeti gibi: Bir adet kibirli, vicdansız devlet yöneticisi, iki adet siyasetçinin sözüyle vatandaşı kıstıran… https://t.co/G8PWrJ75yw	tr	ülkenin özeti gibi bir adet kibirli vicdansız devlet yöneticisi iki adet siyasetçinin sözüyle vatandaşı kıstıran t co g8pwrj75yw							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652972013055606786	her seyin pahalı olmasını gectim, hak etmeyen ürünlerin pahalılıgı beni daha acayip geriyo. ben niye bir adet tarag… https://t.co/AV9quZXiUB	tr	her seyin pahalı olmasını gectim hak etmeyen ürünlerin pahalılıgı beni daha acayip geriyo ben niye bir adet tarag t co av9quzxiub							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652972887584788480	@SuBurcuYzg Hoş Geldin Mayıs adi altında bi adet sbyc öpücüğü alabilir miyizzz bebegımmm fotikli olanındannn🥲💓💓uzunn zaman olduu	tr	suburcuyzg hoş geldin mayıs adi altında bi adet sbyc öpücüğü alabilir miyizzz bebegımmm fotikli olanındannn uzunn zaman olduu							0	0	1	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652973371192123392	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652973296101601281	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652973458828013569	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652973737740836864	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652973681969078278	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652973810302287875	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652974269159157766	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652974876498485249	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652974961655463937	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652975129427693569	@bisakiinolya Medenî kanunumuz başkalarından alınan kanun olduğu için orf adet suçları suç kapsamına girmiyor maale… https://t.co/K9pIeTBSEF	tr	bisakiinolya medenî kanunumuz başkalarından alınan kanun olduğu için orf adet suçları suç kapsamına girmiyor maale t co k9pietbsef							0	0	0	0	0	0
2023-05-01	adet	tag:search.twitter.com,2005:1652975222952173570	RT @SanayiSavunmaTR: TUSAŞ tarafından üretilen 15 adet Hürkuş'tan 14 adedi, Türk Hava Kuvvetleri’nin izni ile ihraç edildi. https://t.co/06…	tr	rt sanayisavunmatr tusaş tarafından üretilen 15 adet hürkuş tan 14 adedi türk hava kuvvetleri nin izni ile ihraç edildi t co 06							0	0	0	0	1	0
2023-05-01	adet	tag:search.twitter.com,2005:1652975528742092800	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652975812247982080	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652976382262095872	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652977163237244928	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-05-01	adet	tag:search.twitter.com,2005:1652977674535546883	RT @ankara_kusu: Muharrem ince’ye Avrupa’da sadece 1 adet oy çıktı	tr	rt ankara_kusu muharrem ince ye avrupa da sadece 1 adet oy çıktı							1	0	0	0	0	1
2023-06-07	رجا	tag:search.twitter.com,2005:1666241872765898753	عيوني ما تنام وعذبت قلبي طواريهالا يالله لا تقطع رجا القلب الرجاوي .	ar	عيوني ما تنام وعذبت قلبي طواريهالا يالله لا تقطع رجا القلب الرجاوي							0	0	1	0	0	0
2023-06-07	نيالا	tag:search.twitter.com,2005:1666243303447076865	RT @salma1siddig: من مدرعات نيالا إلى قائد مدرعات الخرطوم اللواء نصر الدين: ان اولادك واولادنا في نيالا متقدمين الموقف و متقدمين المعركة…	ar	rt salma1siddig من مدرعات نيالا إلى قائد مدرعات الخرطوم اللواء نصر الدين ان اولادك واولادنا في نيالا متقدمين الموقف و متقدمين المعركة							1	0	0	0	0	1
2023-06-07	أكون	tag:search.twitter.com,2005:1666234257201610753	تمر علي أيام كثيرة الحمدلله أكون فيه راضية لحدّ إنه يكون عندي يقين بوجود النور بآخر النفق، أعيش براحة واستشعار لأبس… https://t.co/oGTQYKOIpB	ar	تمر علي أيام كثيرة الحمدلله أكون فيه راضية لحد إنه يكون عندي يقين بوجود النور بآخر النفق أعيش براحة واستشعار لأبس t co ogtqykoipb							0	0	0	0	0	0
2023-06-07	أكون	tag:search.twitter.com,2005:1666234182928932870	RT @heyLazy_: أنا محتاج أحس ولو مره واحده في حياتي اني في المكان الصح ومرتاح فيه ومطمن من من غير ما أكون شاكك هو ده فعلا مكانى ولا لا	ar	rt heylazy_ أنا محتاج أحس ولو مره واحده في حياتي اني في المكان الصح ومرتاح فيه ومطمن من من غير ما أكون شاكك هو ده فعلا مكانى ولا لا							0	0	0	0	0	0
2023-06-07	أكون	tag:search.twitter.com,2005:1666235213482008576	RT @erorerorerorrr: أكون ثرثار معكyou are special for me	und	rt erorerorerorrr أكون ثرثار معكyou are special for me							0	0	0	0	0	0
2023-06-07	أكون	tag:search.twitter.com,2005:1666236234392297473	RT @mubarakaltasha: كل الشكر والتقدير …لأهلي وعزوتيأبناء الدائرة الرابعةواسأل الله عزوجلأن أكون عند حسن ظنكموسأبقى بإذن الله تعالى على…	ar	rt mubarakaltasha كل الشكر والتقدير لأهلي وعزوتيأبناء الدائرة الرابعةواسأل الله عزوجلأن أكون عند حسن ظنكموسأبقى بإذن الله تعالى على							0	0	0	0	1	0
2023-06-07	أكون	tag:search.twitter.com,2005:1666236660097351680	لا أحب تعليم أحد؛ الكل يستطيع أن يكون معلم نفسه.أحب أن أكون أنا؛ أحب مشاركة قصصي و أحب أن أسمع قصصك.أحب أن نضحك… https://t.co/I9dDkaeISr	ar	لا أحب تعليم أحد الكل يستطيع أن يكون معلم نفسه أحب أن أكون أنا أحب مشاركة قصصي و أحب أن أسمع قصصك أحب أن نضحك t co i9ddkaeisr							0	0	0	0	1	0
2023-06-07	أكون	tag:search.twitter.com,2005:1666237647453396992	RT @maldosri: شكراً كبيرة لكل من منحني ثقتهوشكراً جزيلاً لمن أعفاني من حمل الأمانة في هذه الانتخاباتوأعدكم أن أكون كما كنت دوماً، صادق…	ar	rt maldosri شكرا كبيرة لكل من منحني ثقتهوشكرا جزيلا لمن أعفاني من حمل الأمانة في هذه الانتخاباتوأعدكم أن أكون كما كنت دوما صادق							0	0	0	0	1	0
